customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15675964,0.2217760112241148,France,Female,45,9,0.0,1,1,1,92027.69,1
15814275,0.35632855919009765,France,Male,33,6,174912.72,1,1,1,43932.54,0
15724848,-1.3928545643676793,France,Female,46,1,104947.72,1,1,0,115789.25,1
15754713,0.35632855919009765,Spain,Male,31,10,135213.71,1,1,1,125777.28,0
15693814,1.6087022748734763,Spain,Male,25,7,0.0,2,1,0,18461.9,0
15599660,-0.4820373165979493,France,Male,36,6,116229.85,2,1,1,79633.38,0
15746490,-0.0266286927130843,Spain,Female,53,6,111201.41,1,1,1,121542.29,0
15566091,-1.0926988804435638,Spain,Female,32,4,0.0,1,1,0,94739.2,0
15655961,1.0911924750043116,Germany,Male,27,1,131899.0,1,1,0,93302.29,0
15710404,-0.8442941765063646,France,Male,35,10,124525.52,1,1,1,193793.78,0
15775625,-0.5648388845770157,France,Male,47,6,0.0,1,1,0,74835.65,0
15792328,-1.8172126002603943,France,Male,39,6,0.0,1,1,1,56999.9,1
15719856,-0.04732908470785089,France,Female,45,3,47134.75,1,1,1,57236.44,0
15593773,1.3809979629310438,Spain,Male,35,3,0.0,2,0,0,81483.64,0
15733114,-1.0202475084618807,Spain,Male,45,9,0.0,2,1,0,26752.56,0
15797748,0.8117371830749627,France,Male,44,5,0.0,2,0,1,9200.54,0
15743411,-0.4302863366110328,Spain,Male,61,1,0.0,1,1,0,22447.85,1
15753337,-0.9891969204697307,France,Male,51,5,0.0,3,1,0,189122.89,1
15601026,-0.8132435885142147,Germany,Female,19,1,138657.08,1,1,1,16161.82,0
15658485,1.3913481589284271,France,Female,34,9,70302.48,1,1,1,68600.36,0
15636731,0.6564842431142132,Germany,Female,36,1,101609.01,2,1,1,447.73,0
15628303,0.9048889470514123,Spain,Male,35,3,0.0,1,1,1,15650.73,0
15633461,-0.11978045668953395,Germany,Male,38,5,130170.82,1,1,1,149599.62,0
15677135,-1.3514537803781461,Germany,Male,61,8,133802.29,2,1,1,90304.01,0
15590876,1.173994042983378,France,Female,24,7,106234.02,1,0,0,115676.38,0
15790782,0.10792385525289855,Spain,Male,39,6,132628.98,1,0,0,38812.67,0
15700476,-0.8960451564932811,Germany,Male,41,9,103522.75,2,1,1,34338.21,0
15634141,0.5943830671299134,Germany,Female,42,8,192390.52,2,1,0,823.36,0
15737795,-1.4342553483572125,Spain,Male,36,1,0.0,1,0,1,135482.26,1
15790299,-0.6062396685665489,Spain,Male,37,9,0.0,3,1,1,10656.89,0
15675316,-0.3267843766371999,France,Female,38,3,0.0,2,0,1,116467.35,0
15613630,1.2878461989545942,France,Male,52,8,109922.61,1,1,1,96823.32,1
15662100,2.0641108987583414,Germany,Female,44,5,128605.32,1,0,1,171096.2,0
15668032,-0.7614926085272983,France,Female,37,4,0.0,1,1,1,79881.39,0
15599289,0.7599862030880462,France,Female,37,10,68598.56,1,1,0,157862.82,0
15754084,0.61508345912468,Spain,Male,35,1,106518.52,1,1,1,127951.81,0
15676521,0.4701807151613139,France,Female,31,8,0.0,2,0,0,191074.11,0
15804586,-2.8418820040013406,France,Female,46,6,0.0,1,1,0,157333.69,1
15781465,0.25282659921626466,Germany,Female,29,8,121326.42,1,1,0,133457.52,0
15729362,0.9773403190330954,France,Male,36,8,67226.37,1,1,0,130789.6,0
15709295,0.48053091115869717,Spain,Female,25,5,82931.85,2,1,1,128373.88,0
15745324,-0.5337882965848658,Spain,Female,39,4,0.0,1,1,0,194273.2,1
15741336,0.6668344391115965,France,Female,38,5,118590.41,1,1,1,5684.17,1
15783659,0.08722346325813195,France,Male,67,4,145981.87,1,1,1,131043.2,0
15620981,0.34597836319271436,France,Female,48,3,73309.38,1,0,0,21228.34,1
15630328,-0.16118124067906714,France,Female,48,8,130796.33,2,1,1,43250.3,0
15785899,1.4327489429179603,Germany,Male,33,8,151607.56,1,1,0,4389.4,0
15606149,-0.823593784511598,Germany,Female,66,9,111577.01,1,0,1,189271.9,0
15671139,0.4494803231665473,Spain,Male,39,0,107042.74,1,1,1,102284.2,0
15660429,0.14932463924243172,Spain,Female,42,2,156371.61,2,0,1,156774.94,1
15571002,0.5736826751351468,France,Female,44,4,129605.99,1,0,0,69865.49,0
15631681,1.6190524708708596,Spain,Female,43,0,0.0,2,0,1,85523.24,0
15731522,1.246445414965061,Spain,Female,67,8,0.0,2,1,1,51219.8,0
15619529,-1.23760162440693,Spain,Male,27,8,132576.25,1,0,0,7222.92,0
15628034,-0.2232824166633669,France,Female,37,6,129101.3,1,1,1,23971.33,0
15686164,2.0641108987583414,Germany,Female,31,1,108822.4,1,1,1,132173.31,0
15582797,0.35632855919009765,Spain,Male,35,4,137948.51,1,1,0,113639.64,0
15753831,-0.08872986869738407,Spain,Male,32,7,100433.8,1,1,1,39768.59,0
15731815,-1.2583020164016965,Spain,Male,63,4,96134.11,3,1,0,108732.96,1
15580956,0.33562816719533106,Germany,Female,43,4,115888.04,1,1,1,117349.19,1
15602084,0.12862424724766514,France,Female,42,5,124626.07,1,1,1,78004.5,0
15589805,-0.9063953524906644,France,Female,34,6,139810.34,1,1,1,152417.79,0
15720893,-0.14048084868430055,Spain,Female,34,9,0.0,2,0,0,26057.08,0
15641009,-1.103049076440947,France,Male,37,3,84496.71,1,0,0,79972.09,0
15605926,-0.016278496715701002,Germany,Male,70,9,116854.71,2,0,1,107125.79,0
15805955,-0.13013065268691726,France,Female,48,10,138333.03,1,1,1,47679.14,0
15801488,0.7496360070906628,France,Male,25,3,0.0,2,1,1,134509.47,0
15605918,-0.16118124067906714,Germany,Male,43,5,78992.75,2,0,0,153265.31,0
15779711,1.0290912990200118,Spain,Female,38,7,97257.41,2,0,1,179883.04,0
15705620,0.822087379072346,France,Male,34,5,122453.37,2,1,0,138882.98,0
15685357,1.0290912990200118,Spain,Female,36,8,112940.07,1,0,1,9855.81,0
15570060,-0.6683408445508486,France,Female,43,8,132558.26,1,1,0,67046.83,1
15582616,-1.3514537803781461,France,Female,38,4,0.0,2,1,0,56388.63,0
15799515,0.014772091276448884,France,Female,48,8,133297.24,1,1,0,77764.37,0
15642937,-1.0409479004566473,France,Female,46,7,0.0,2,1,0,130590.35,0
15624729,-0.5855392765717823,France,Male,27,0,197041.8,1,0,0,151912.49,0
15566156,1.0187411030226285,Germany,Female,44,0,71497.79,2,0,0,151083.8,0
15792360,0.1803752272345816,France,Male,32,7,0.0,2,1,1,777.37,0
15807008,-0.37853535662411636,Germany,Female,35,6,128100.28,1,0,0,69454.24,1
15704770,1.2671458069598276,France,Male,25,1,124532.78,2,0,1,11723.57,0
15756475,-1.030597704459264,Germany,Male,31,9,82293.82,2,1,1,91565.25,0
15655339,-0.8753447644985145,France,Male,36,1,142120.91,1,1,0,79616.37,0
15613749,-0.8442941765063646,Spain,Male,34,0,151839.26,1,1,0,102299.81,1
15664521,0.08722346325813195,Spain,Male,31,7,149620.88,2,1,1,104533.51,0
15681206,0.7392858110932795,France,Female,49,3,168197.66,1,1,0,140765.57,1
15745527,0.04582267926859877,France,Male,37,5,93147.0,2,1,0,66214.13,0
15806926,-0.36818516062673307,France,Female,35,2,97440.02,2,1,1,139816.1,0
15724563,1.0497916910147784,Germany,Female,42,3,65046.08,2,0,1,140139.28,0
15782899,0.10792385525289855,Spain,Female,28,7,95357.49,1,0,0,102297.15,0
15623521,1.939908546789742,Spain,Male,43,9,123105.88,2,1,0,145765.83,0
15810218,-0.41993614061364953,Spain,Male,29,9,0.0,3,0,1,83912.24,0
15645621,1.6604532548603927,Spain,Male,44,3,0.0,2,0,1,78439.73,0
15608114,-0.6579906485534653,Spain,Male,62,7,121286.27,1,0,1,6776.92,0
15659557,1.6604532548603927,Germany,Female,28,4,167738.82,2,1,1,9903.42,0
15787772,1.1222430629964615,France,Female,38,1,104091.29,1,0,0,91561.91,0
15691111,-0.0266286927130843,Germany,Female,42,8,121980.56,2,1,0,4027.02,0
15592089,1.422398746920577,France,Female,43,10,0.0,2,1,1,116111.51,0
15633897,0.7703363990854295,Germany,Male,39,1,50880.98,2,1,1,184023.54,0
15701301,-0.04732908470785089,France,Female,42,3,175159.9,2,0,0,67124.48,1
15723685,-0.5130879045900992,Germany,Female,26,7,105514.69,2,1,0,50070.59,0
15701602,-1.3411035843807628,Germany,Male,52,5,116497.31,3,0,0,53793.1,1
15739189,-0.927095744485431,Spain,Female,33,6,0.0,2,1,0,45261.47,0
15573086,-0.8960451564932811,France,Male,42,7,99824.45,1,1,1,36721.4,0
15569050,-2.1380686761792767,France,Male,45,6,0.0,1,1,0,130009.85,1
15750765,-0.0059283007183177075,Spain,Male,71,0,0.0,1,1,1,175380.77,0
15799811,0.7599862030880462,France,Male,40,10,0.0,1,1,0,127847.25,1
15698442,0.7082352231011296,Spain,Male,35,3,122964.88,1,1,1,138231.7,0
15655274,-1.061648292451414,France,Female,29,4,0.0,2,0,1,48673.18,0
15603594,-0.16118124067906714,Spain,Male,24,4,0.0,2,1,1,70668.77,0
15585961,-1.5998584843153452,Spain,Female,43,3,0.0,2,0,1,199505.53,0
15686936,0.26317679521364795,France,Female,37,5,89634.69,1,1,1,169583.18,1
15770424,-1.134099664433097,Germany,Male,40,7,95710.11,2,1,0,49063.42,0
15587451,1.318896786946744,Germany,Male,41,7,139706.31,1,1,0,63337.19,0
15602010,2.0641108987583414,Germany,Female,45,5,103909.86,1,1,0,60083.11,1
15600583,-0.18188163267383373,France,Male,31,1,0.0,1,1,0,48606.71,0
15654673,-0.2646832006529001,France,Male,49,6,173434.9,1,1,0,165580.93,1
15717164,-1.7137106402865614,Spain,Male,32,6,102238.01,2,1,1,194010.12,0
15765014,-1.0719984884487972,France,Female,48,1,179380.74,2,0,1,69263.1,0
15682639,-0.08872986869738407,France,Male,32,3,0.0,2,1,1,88698.83,0
15729279,0.6978850271037463,France,Female,25,4,108691.95,1,1,0,63030.97,0
15759805,-0.7097416285403818,France,Female,32,4,0.0,2,1,0,59668.81,0
15767864,-0.2336326126607502,France,Male,33,6,0.0,2,0,0,184230.23,0
15769948,0.894538751054029,Germany,Male,35,0,133377.8,1,0,1,64050.19,0
15686345,1.836406586815909,Spain,Male,34,9,0.0,2,1,1,81853.98,0
15688071,-0.4302863366110328,Spain,Male,53,10,0.0,1,1,1,154642.91,0
15681174,0.822087379072346,France,Male,39,1,116537.6,1,0,0,145679.6,0
15667521,-0.2025820246686003,France,Female,22,3,0.0,2,0,0,30781.77,0
15750243,1.8571069788106755,Spain,Male,40,4,0.0,2,0,1,81622.52,0
15695475,-0.05767928070523418,France,Male,29,1,130131.08,2,0,1,196474.35,0
15689176,0.12862424724766514,France,Male,46,3,0.0,2,0,1,176276.1,0
15652955,0.28387718720841454,Spain,Male,30,0,0.0,1,1,0,35113.08,0
15668958,-1.3411035843807628,France,Male,30,2,107316.09,1,1,0,64299.82,0
15631054,-0.2646832006529001,France,Female,24,1,0.0,2,1,1,180969.55,0
15581479,-1.3204031923859962,France,Male,30,1,83181.29,1,1,1,138176.78,0
15577478,0.6564842431142132,France,Female,72,3,0.0,1,1,1,86733.61,0
15780870,-0.7304420205351484,Spain,Male,67,3,153946.14,1,1,1,7418.92,0
15692317,0.7392858110932795,France,Male,30,5,0.0,2,1,0,166376.54,0
15593969,-0.2129322206659836,Spain,Female,39,7,135483.17,1,1,0,140881.2,1
15570417,-0.7407922165325317,France,Male,35,1,0.0,2,1,0,4460.2,0
15779059,0.2010756192293482,France,Female,38,4,119624.54,2,1,1,110472.12,0
15785980,-0.647640452556082,Spain,Male,34,6,121132.26,2,1,0,86460.28,0
15644200,1.6190524708708596,Spain,Female,42,1,0.0,1,1,0,16500.66,1
15793949,0.7806865950828128,France,Female,48,4,0.0,1,1,0,114020.06,1
15645103,1.670803450857776,Germany,Male,25,5,54817.55,1,1,0,131660.31,0
15705860,-0.2025820246686003,Germany,Male,40,3,107949.45,1,1,0,52449.62,1
15623828,0.32527797119794777,France,Male,30,4,0.0,1,0,1,161465.31,0
15715003,-0.2646832006529001,Spain,Female,49,2,80816.45,1,1,1,20018.79,0
15623471,-0.4509867286057994,Germany,Male,38,3,98205.77,1,1,0,176318.27,0
15798348,-0.5234381005874825,Spain,Female,50,6,94684.27,1,1,1,50488.91,0
15743016,-0.5027377085927159,Spain,Female,22,7,141604.76,1,1,0,30379.6,0
15769499,-1.0926988804435638,Spain,Female,74,3,0.0,2,1,1,161326.73,0
15798521,0.25282659921626466,Spain,Male,33,3,0.0,2,1,0,45348.08,0
15706534,-0.7200918245377651,France,Female,47,1,122949.14,1,0,0,180251.68,1
15706186,-0.10943026069215066,Germany,Male,33,8,81677.22,2,0,0,34925.56,0
15812197,2.0641108987583414,France,Male,38,7,80293.98,1,0,0,126555.74,0
15650933,-1.661959660299645,Spain,Female,48,8,155413.06,1,1,0,187921.3,0
15692991,0.61508345912468,Spain,Female,38,4,0.0,2,1,1,136390.88,0
15631189,-0.38888555262149965,Germany,Male,38,9,67111.65,1,1,0,78566.64,1
15762198,1.670803450857776,France,Male,34,5,103818.43,1,1,1,166038.27,0
15699598,0.7496360070906628,France,Female,20,4,0.0,2,1,1,140385.33,0
15692744,-1.4342553483572125,France,Male,36,4,152169.12,2,0,0,38629.3,1
15688963,0.8324375750697293,France,Female,52,10,0.0,1,1,1,24998.75,1
15599131,-0.0059283007183177075,Germany,Male,26,4,214346.96,2,1,0,128815.33,0
15680303,-0.5855392765717823,France,Male,57,6,0.0,1,1,0,19376.56,1
15628674,2.0020097227740417,France,Male,40,7,113348.14,1,1,0,31904.31,1
15648075,0.36667875518748094,Germany,Female,47,5,170935.94,1,1,0,173179.79,1
15586970,0.4598305191639306,Germany,Male,52,8,103023.26,1,1,1,22485.64,0
15625698,-0.27503339665028337,Spain,Female,23,6,0.0,2,0,1,196668.51,0
15790497,-1.527407112333662,Spain,Male,37,6,0.0,2,0,0,136506.86,0
15682618,-1.1962008404173967,France,Female,31,7,111855.04,2,1,1,36278.89,0
15762937,0.9566399270383288,Germany,Female,32,6,140348.56,2,1,1,163254.39,0
15750929,0.5322818911456136,Spain,Male,39,8,0.0,2,1,0,99654.13,0
15729832,0.07687326726074865,France,Male,29,3,145512.84,1,1,0,20207.02,0
15633650,0.27352699121103125,Germany,Female,41,8,146720.98,2,1,1,4195.84,0
15748856,0.13897444324504843,France,Male,32,10,107209.73,1,1,1,112340.2,0
15589195,1.1946944349781445,Germany,Female,38,7,130933.74,1,0,1,2035.94,0
15699911,-1.9621153442237604,Spain,Female,35,8,0.0,1,1,0,132295.95,0
15663438,0.38737914718224753,Spain,Male,36,0,89772.3,1,1,0,177383.68,1
15692583,0.28387718720841454,France,Female,32,5,0.0,2,1,0,90284.47,0
15591257,1.5052003148996433,France,Male,24,8,0.0,2,1,0,61349.37,0
15646513,1.5776516868813264,France,Male,42,5,0.0,1,1,0,196466.83,1
15708063,0.6357838511194466,France,Male,36,2,100749.5,3,0,0,70758.37,1
15696098,-1.5791580923205786,France,Female,31,10,0.0,2,1,0,13892.57,0
15645517,2.0641108987583414,Spain,Male,22,2,0.0,2,1,1,9684.52,0
15649744,-0.2336326126607502,France,Female,51,3,123981.31,2,1,1,40546.15,0
15604304,-1.1548000564278635,Germany,Female,34,4,91622.42,1,1,1,136603.42,0
15784092,0.8427877710671126,France,Male,36,7,126195.81,1,1,1,133172.48,0
15585198,0.6668344391115965,France,Male,41,4,94267.9,1,0,1,152821.12,1
15624347,0.004421895279065589,France,Male,40,4,0.0,2,1,1,147715.83,0
15621687,1.6811536468551593,France,Male,34,0,0.0,2,1,0,43169.15,0
15689081,0.4287799311717807,France,Male,29,4,0.0,1,1,0,76755.99,1
15813168,1.0911924750043116,Germany,Female,39,3,100717.85,3,1,1,73406.04,1
15604295,-1.1133992724383304,France,Male,36,6,0.0,2,1,0,176728.28,0
15724127,1.4430991389153436,France,Female,26,4,141581.71,2,0,0,98309.27,0
15673055,-1.6205588763101118,Spain,Male,38,7,0.0,2,1,1,6203.66,0
15768201,2.0641108987583414,France,Female,39,2,148586.64,1,1,1,176791.27,0
15782219,0.5426320871429969,Spain,Male,29,9,0.0,2,1,0,50679.48,0
15746410,-2.262271028147876,Spain,Male,38,7,0.0,2,1,0,150580.88,0
15780144,-1.4342553483572125,Germany,Female,32,2,123403.85,2,1,0,80120.19,0
15590476,-0.6372902565586988,France,Male,28,7,0.0,2,1,0,151645.96,0
15624293,-1.4135549563624459,France,Female,46,3,106511.85,1,1,0,55072.32,0
15618182,0.28387718720841454,France,Female,38,2,0.0,2,0,0,115068.99,0
15660316,-2.3864733801164757,Germany,Female,34,1,135549.9,1,0,0,149471.13,1
15678886,0.29422738320579783,Germany,Male,38,7,110555.37,2,1,0,46522.68,0
15616330,-0.575189080574399,France,Male,31,4,0.0,2,1,0,189995.86,0
15592229,0.6461340471168299,France,Female,52,0,185891.54,1,1,1,46369.57,1
15798424,1.8881575668028254,Germany,Male,59,1,130854.59,1,1,1,30722.52,1
15714750,0.4080795391770141,France,Female,42,3,92578.14,2,0,0,70810.6,0
15648800,0.8324375750697293,Germany,Female,21,8,132312.06,1,1,0,106663.46,1
15626147,-0.4406365326084161,France,Female,62,8,144976.5,1,0,0,175836.03,1
15626608,-1.7758118162708612,Spain,Male,48,5,87070.23,1,0,1,85646.41,0
15723250,-1.3618039763755294,France,Male,42,8,0.0,2,1,1,101485.72,0
15592583,0.8324375750697293,France,Female,47,1,115414.19,3,0,0,191734.67,1
15759381,-0.3474847686319665,Spain,Male,61,7,91070.43,1,1,1,101839.77,0
15585241,1.0911924750043116,Spain,Male,29,2,117412.19,2,1,0,4888.91,0
15589358,2.043410506763575,Germany,Male,31,4,90018.45,2,1,0,193132.98,0
15672704,1.6397528628656262,France,Female,24,4,0.0,2,1,0,193518.76,0
15789955,0.49088110715608047,Germany,Male,56,1,112414.81,2,0,0,93982.02,1
15596800,1.3292469829441274,Germany,Male,33,1,158456.76,1,1,1,197000.92,1
15627305,-0.4613369246031827,Spain,Male,35,7,0.0,1,1,0,106837.06,1
15645316,-0.39923574861888295,Germany,Female,58,1,149641.53,1,1,1,115161.28,0
15593973,0.12862424724766514,Spain,Female,33,8,122528.18,1,1,0,196260.3,0
15647301,-1.0512980964540306,Germany,Female,45,3,143734.01,2,1,1,96404.38,0
15750258,0.25282659921626466,France,Female,32,2,155663.31,1,1,0,97658.66,0
15685309,0.1907254232319649,France,Female,35,7,0.0,1,1,1,49108.23,1
15628205,-0.823593784511598,Germany,Female,34,1,101736.66,1,0,1,195651.66,0
15733974,-1.558457700325812,Spain,Male,37,9,125822.21,1,1,0,111698.0,0
15762110,-0.2336326126607502,France,Male,37,0,0.0,2,1,1,171707.93,0
15706899,-0.9477961364801976,France,Male,34,4,0.0,2,1,1,66721.98,0
15732660,1.2257450229702944,France,Female,27,2,0.0,1,1,1,57876.05,0
15656121,0.8531379670644959,Germany,Male,31,6,157791.07,2,0,0,177994.81,0
15614220,1.0290912990200118,France,Male,22,5,0.0,2,0,1,105125.65,0
15645269,-0.6993914325429985,France,Female,42,4,0.0,2,1,0,17439.66,0
15698510,-1.8896639722420774,Germany,Male,42,9,181627.14,2,1,0,172668.39,0
15569247,0.7910367910801961,Spain,Female,57,1,109679.72,1,0,1,753.37,0
15566251,-0.3371345726345832,France,Female,37,5,96652.86,1,1,0,98686.4,1
15716134,-0.3474847686319665,France,Male,40,5,190008.32,2,1,1,107047.92,0
15763625,1.4741497269074935,Spain,Male,41,9,0.0,2,1,0,152153.74,0
15605965,-0.2129322206659836,France,Male,43,9,0.0,2,1,1,34338.04,0
15694821,1.1843442389807612,Germany,Male,43,4,148962.76,1,0,1,173878.87,1
15601688,-1.0823486844461805,France,Male,28,8,0.0,1,1,0,159254.29,0
15575581,-0.37853535662411636,Germany,Female,30,3,131344.52,2,1,0,54776.64,0
15671209,-0.5958894725691656,Germany,Female,29,5,101713.84,3,1,0,134594.99,0
15616529,-0.38888555262149965,Spain,Male,34,3,0.0,1,1,1,41724.72,0
15773906,0.04582267926859877,France,Male,38,4,0.0,2,0,0,110527.71,0
15722993,0.511581499150847,France,Female,27,6,137963.07,1,0,0,8996.79,0
15752463,1.8157061948211424,Spain,Female,29,4,129938.07,1,0,1,190200.53,0
15589754,0.014772091276448884,Germany,Male,45,2,151421.44,1,0,1,115333.43,0
15669899,1.0808422790069283,Germany,Female,45,7,135643.0,1,0,0,143619.52,1
15766887,-1.1651502524252468,Spain,Male,39,2,122773.5,2,1,1,58467.08,0
15768006,0.8117371830749627,France,Male,34,3,152303.8,1,1,0,12128.69,0
15741295,-0.36818516062673307,France,Male,49,3,0.0,2,1,1,49872.33,0
15811327,0.511581499150847,Spain,Male,54,1,79415.67,1,0,1,139735.54,0
15690007,-2.2415706361531096,Germany,Female,58,9,125801.03,2,1,0,60891.8,1
15690664,0.8117371830749627,Spain,Male,37,10,0.0,2,1,0,100862.54,0
15719348,-1.4239051523598292,France,Male,35,8,0.0,1,1,0,76640.29,1
15781802,1.0808422790069283,France,Male,41,6,104817.41,1,1,0,126013.58,1
15752731,-0.36818516062673307,France,Female,30,9,0.0,1,1,0,87347.82,0
15600997,0.998040711027862,Germany,Female,32,5,67495.04,2,0,1,77370.37,0
15750776,2.0641108987583414,France,Female,36,0,164850.54,1,1,1,62722.44,0
15723907,0.6357838511194466,Germany,Female,49,5,154776.42,2,0,0,196257.68,0
15633419,-0.29573378864504996,Germany,Female,28,1,143124.63,2,1,0,81723.8,0
15702430,-1.061648292451414,France,Female,35,10,0.0,1,1,1,31299.71,0
15710456,-0.4509867286057994,France,Female,27,2,0.0,2,1,0,63495.86,0
15650351,0.02512228727383218,France,Female,38,8,102133.38,1,1,1,166520.96,0
15590820,0.5012313031534638,Spain,Male,26,6,79932.41,1,0,0,150242.44,0
15640454,0.439130127169164,Germany,Male,40,0,120711.73,1,0,0,27345.18,1
15697789,-0.036978888710467596,Germany,Female,43,3,122717.53,2,1,1,87000.39,0
15808182,-1.7861620122682444,Spain,Female,36,3,92363.3,2,1,0,44912.7,0
15588670,0.5633324791377635,Spain,Female,40,5,203715.15,1,1,0,179978.68,1
15721292,0.7082352231011296,Spain,Male,39,5,0.0,2,1,0,145759.7,0
15604217,0.7806865950828128,France,Male,34,9,0.0,2,0,0,14121.61,0
15651369,-0.2543330046555168,France,Male,21,1,0.0,2,1,0,66232.23,0
15782454,-1.0202475084618807,France,Male,49,4,0.0,1,1,1,190296.76,1
15814032,1.6190524708708596,Germany,Female,31,1,93460.47,2,0,0,172782.69,0
15570326,-0.30608398464243325,France,Male,34,6,0.0,2,1,1,99128.13,0
15624428,0.004421895279065589,Germany,Female,24,7,40224.7,1,1,1,178341.33,0
15755638,0.2321262072214981,France,Female,43,5,168069.73,1,1,1,146992.24,1
15600992,0.014772091276448884,France,Male,36,1,0.0,2,1,1,151314.98,0
15755649,-0.6890412365456152,Germany,Male,47,7,130538.77,1,1,0,92915.84,0
15795228,1.0911924750043116,France,Male,37,3,132623.6,1,1,1,58974.0,0
15589257,0.2010756192293482,France,Female,35,3,103465.02,2,1,1,174627.06,0
15719302,1.1843442389807612,France,Female,50,9,126547.8,1,1,1,79579.94,1
15639882,-1.2686522123990798,France,Male,30,2,128262.72,2,1,0,50771.16,0
15791279,0.5219316951482303,France,Male,40,5,169742.64,1,1,1,153537.55,1
15636935,1.5155505108970266,France,Female,29,1,0.0,2,1,1,132975.39,0
15686909,-0.11978045668953395,Germany,Male,27,3,150795.81,1,0,1,85208.93,0
15589572,1.3913481589284271,Spain,Female,61,4,129855.72,2,1,0,170214.82,1
15779947,-2.9764345519673236,Spain,Female,28,6,146098.43,3,1,0,100615.14,1
15573769,1.173994042983378,France,Female,24,7,0.0,2,1,0,186105.99,0
15578866,0.26317679521364795,France,Female,43,2,0.0,1,1,1,55119.53,0
15739131,0.6978850271037463,Germany,Male,28,4,65643.3,1,1,0,28760.99,0
15813444,-0.6269400605613155,Spain,Female,34,6,0.0,2,1,0,171021.44,0
15678058,-0.6890412365456152,France,Male,38,9,104584.16,1,1,0,176678.72,0
15769169,-0.05767928070523418,France,Male,41,7,0.0,1,0,1,28667.56,0
15804602,1.2567956109624443,Germany,Male,30,6,99785.28,2,0,0,197238.03,0
15651052,-2.6038274960615246,Germany,Male,46,2,127655.22,1,1,0,139994.68,1
15724334,-1.2583020164016965,France,Male,22,5,0.0,1,1,0,151169.83,0
15569451,-1.9414149522289939,France,Male,35,2,101257.16,1,1,1,118113.64,0
15650098,-0.2129322206659836,France,Female,40,7,0.0,2,1,1,34453.17,0
15724307,1.3395971789415106,France,Male,76,10,121313.88,1,0,1,64872.33,0
15599268,-0.6890412365456152,Spain,Male,32,5,0.0,2,1,0,10956.82,0
15594864,1.0497916910147784,Germany,Male,30,4,81523.38,1,1,1,36885.85,0
15616451,0.48053091115869717,France,Female,47,6,128252.66,1,1,1,168053.4,0
15715667,2.0641108987583414,France,Female,32,7,0.0,2,0,0,155227.0,0
15658969,0.6254336551220633,France,Male,51,7,0.0,3,1,0,38409.79,1
15738174,-2.0552671082002103,France,Female,32,5,0.0,2,0,1,75279.39,0
15813590,-0.41993614061364953,Spain,Male,42,6,0.0,2,1,0,158302.59,1
15624229,0.4494803231665473,France,Female,22,4,0.0,2,1,1,11525.72,0
15674148,-0.7407922165325317,Spain,Male,33,6,0.0,1,1,0,94993.04,1
15625080,0.9773403190330954,Spain,Female,54,8,0.0,1,1,0,173912.29,1
15682528,-0.8132435885142147,France,Male,33,5,0.0,1,0,1,41139.05,0
15696900,-1.5067067203388955,Germany,Male,29,3,145541.56,2,1,1,58019.95,0
15730038,0.5736826751351468,France,Female,23,5,0.0,1,0,0,164128.41,1
15812272,0.439130127169164,Germany,Male,44,5,124601.58,2,1,1,46998.13,1
15654654,0.7703363990854295,Germany,Female,33,7,115182.84,2,1,1,177279.41,0
15697625,1.4534493349127269,France,Male,37,2,163789.49,2,1,0,75832.53,0
15616280,-1.1858506444200134,France,Male,46,1,65733.41,1,1,0,61094.53,0
15654229,0.5012313031534638,Spain,Male,47,1,0.0,2,0,1,30117.44,0
15628298,-1.558457700325812,Spain,Female,47,8,128486.11,1,1,0,179227.12,0
15733387,0.5840328711325301,Spain,Female,53,6,109663.47,1,1,1,52110.45,0
15775572,-1.23760162440693,Germany,Female,42,6,88324.31,2,1,0,75248.75,0
15613844,-0.9684965284749641,France,Female,28,7,146445.24,2,1,0,184317.74,0
15578515,0.08722346325813195,France,Female,38,3,0.0,2,1,0,158553.1,0
15607598,-0.7821930005220649,Spain,Female,31,6,0.0,2,1,1,95686.42,0
15742480,1.2878461989545942,Germany,Male,36,2,109949.05,2,0,1,71682.54,0
15749482,1.2567956109624443,Spain,Male,30,4,78653.05,1,1,0,1790.48,0
15607537,-0.6579906485534653,Germany,Male,46,9,107850.82,1,1,0,139431.0,1
15575410,0.1700250312371983,Germany,Female,39,4,83765.35,2,1,0,118358.54,0
15684865,1.246445414965061,France,Female,66,7,143773.07,1,1,1,130827.88,0
15600700,-1.3204031923859962,Germany,Male,63,6,116227.27,1,1,1,119404.63,0
15774155,0.11827405125028184,Germany,Male,33,0,103471.52,1,1,1,162703.0,0
15634267,0.687534831106363,France,Male,42,5,0.0,2,1,0,172665.21,0
15619626,0.9876905150304787,France,Male,24,3,137492.35,2,0,1,170142.09,0
15660422,-0.8442941765063646,France,Male,28,7,0.0,2,1,0,73977.23,0
15617934,-0.7407922165325317,France,Male,36,9,129829.59,1,1,1,60906.12,0
15760774,-1.3618039763755294,France,Female,21,1,146329.57,2,1,1,194867.27,0
15813132,0.4701807151613139,Germany,Male,30,4,114027.7,1,1,1,193716.56,0
15593331,0.439130127169164,Germany,Male,25,6,146580.69,1,0,1,14633.35,0
15616709,-0.6579906485534653,Germany,Female,38,0,132122.42,2,0,0,31730.32,0
